Emitten,DER,Operating Profit Margin,Return on Assets,Sales Growth,Category
ASGR,27144606374946,358285050036297,32.8820560408364,-0.0148605306086738
ATIC,0.0054485448906042,-45.8190374326496,-135.437060465635,0.10903951556888
DNET,0.678857451207391,0.0018270369625577,0.0018270369625577,0.896399463698701
